PurchaseDate|PurchaseId|custId|productId|quantity|discountpercentage
04/30/20|425CEA42-BD48-26C7-9453-854D1C5D7C36|1975|CC9AB5A4-AD5D-18CB-5642-AD651CF2C51B|4|1
04/13/20|0191953F-4FC7-E3E5-BDB1-240DDC1029E5|2311|E0F94A64-45A9-A473-68C7-FA67F1E5E789|3|3
04/30/20|098CB779-DDEB-0C7F-22E9-0CE1589D11D1|3460|DAA47309-CBD0-217D-EA81-BBA01DE6B384|3|6
04/17/20|F064BA23-4C57-A669-AF64-2E4CC65009EE|3678|E9331DD8-B995-4D36-30B7-C4100760055D|1|2
04/25/20|A341ACBB-D7D0-175D-42A7-85971482EAB9|2876|BF8775D3-77DE-06F8-BE74-B69AF07F9362|3|5
04/08/20|812CD933-16FE-766A-2A08-1508DA434F51|2633|A42C2B18-FA37-0750-878F-B9F84EEDCAD0|5|8
04/20/20|58A9F97E-32E8-B9D0-CF86-A6C547DC76C0|1125|11F32A3D-B6C5-6D3B-5BAE-A8BAEDC8D42F|1|5
04/15/20|7A8FCB98-7B85-FBB1-D361-41F84A6C230D|3095|1E6A731A-3E0C-2E0C-3038-DF1AF9E71EF8|3|5
04/08/20|36D1AEF2-D44E-70D7-525A-EBBF0692D75D|1732|A3F0F21F-F681-911A-61E2-AD549A6C9661|2|1
04/10/20|CE5DA622-98F2-01A5-FAAD-37601BC66695|1367|C780CED2-A013-E1B9-B4E9-C15EA0635220|4|9
04/23/20|60805955-35FB-9D9B-32E7-1041DF11BC30|3649|CC227A37-8AF0-F41E-3F6F-80D095239BCE|2|9
04/10/20|2F24172E-0CCB-4487-098B-81667ABF0B2E|3786|8B7E7492-7DE8-747E-C182-57FD5C49D8C5|4|6
04/26/20|1FA5D5B5-A058-AAE2-74A0-15BDB1B7CA29|3550|208E8EB7-4746-4BFE-8190-BBC7C863D944|4|6
04/30/20|0E971C6A-4B42-732E-31A9-EF0ACE70C2AE|1555|E41E31ED-794F-B73B-2FC6-AF728835BEF8|1|9
04/30/20|B7E01CA8-B2E9-12AE-9FF0-3F9928BE659D|2716|5E0AE15D-1485-7CD8-B444-0144A5F1F31E|2|10
04/23/20|4EEC7E34-6227-8EE0-F513-0AB339B34F22|3247|AC3A819B-D104-DD3B-6551-CD040C0F8119|3|9
04/14/20|C23F6F1B-6E8E-448C-E05C-FE732E071449|1299|2474E4E9-9F98-8C37-EB3A-DBFD55D46E54|3|7
04/10/20|8F72C4FD-425D-2580-7F84-D933E1FB250A|3879|816A7FA7-7EEF-352D-6054-514447B181F8|6|9
04/26/20|5B209F6E-429D-2175-973C-9805C0F49326|2485|0EE83810-32DF-1FAA-B123-0CF887A76E38|1|10
