PurchaseDate|PurchaseId|custId|productId|quantity|discountpercentage
05/10/20|50B4FF7B-5581-388B-7A75-6AB57D09D4FF|1801|2F88A9DE-ACBB-6469-0ADF-7362D55C0278|3|2
05/16/20|9EF71995-0C29-D3A6-D703-47EA98AEA8C2|3903|315BC932-5BE4-F8FC-FE57-A61B9E9DEC8C|6|4
05/17/20|7A32682B-17D1-8CAD-B359-C9C53F3A483B|1536|8905EDBD-E1C3-1816-DFED-EA17048D41A1|2|2
05/03/20|65EEB7B0-2BFA-3206-7DB8-D5C886259807|3610|4125542C-0CD3-313A-6667-58220E4A3BCD|2|6
05/14/20|8B51D8B0-E3E4-C559-8F89-6D6FD52AB7BC|2053|656D5976-BDA7-E5BC-2C2F-3E6E8DE047E2|1|5
05/11/20|BCC195DF-D604-69B2-841B-DB82D1C1BDE5|1517|E6E6EA47-1D2F-4E83-9DB1-822DE4C6A133|2|3
05/04/20|B6E9E7C5-9793-34C4-A4BE-6D343F04A1E2|1077|88E04A22-07F6-5440-39DD-4FF36EB211AF|4|4
05/25/20|566A4735-984F-EB02-FC3A-E4C8494B42F3|2342|1E749FCF-6B21-5EC9-04FD-BA8ABC4DA0C2|2|8
05/07/20|3C170FCB-8A49-5597-6E7A-2A2A3F3A445B|2608|8EC4D459-17A0-BE8F-8D1B-C37BD8029608|2|1
05/19/20|B6164C18-2C51-2AE2-9511-23C1C49B5E82|3789|98CF6ACA-B366-21DD-8603-A066F063C3F5|4|4
05/06/20|700A414E-8253-ADCF-4F70-545D204BB3C4|1481|077E6F00-25CD-335A-6815-8A8B763AC2DA|4|9
05/06/20|7083E549-3399-FF82-A02C-7293A46FD76C|3579|8AD9941E-D133-B806-616F-29F0A1379B96|6|3
05/15/20|D5DD4E7E-D434-AFD4-0A39-EAF01F2EBCF0|1753|72CE5B8E-5160-7F5C-FB47-6020573D85C5|5|6
05/09/20|3CBB436C-018C-E08E-A327-DA0FDCE0B705|3225|3DB44A33-4E39-FAB4-9E3D-AD665BF1BC91|1|9
05/12/20|2CF64022-5B93-22DA-F382-34189376B18F|3170|EAE94AA0-8AEB-70C3-7B78-66980AAB4D74|5|5
05/24/20|6D2DD8C7-19E3-0F6D-93CC-3A5F44477D6A|1274|D069EC44-26E4-833D-21D9-CD46D8138816|3|1
05/25/20|FA5B2768-565D-FC75-1277-C7ADEF5B5A76|3642|941641FB-9124-192A-B4A9-1C16C0BAEAB5|1|3
05/06/20|951ACDA0-F31C-D705-DC2B-40A3287798EE|1697|20442531-C845-EDE0-7B51-54D85C51EB3B|4|6
