PurchaseDate|PurchaseId|custId|productId|quantity|discountpercentage
06/10/20|E1B70804-67A4-0E8E-228D-C4DAF8853A1D|1745|0A667CB5-CF29-A6CD-DE87-00C848F44A25|4|5
06/28/20|3CEFB6E1-E816-E16B-55A7-683851DAE02E|3834|CF749D53-FF02-5B68-38B1-900246A6864E|4|8
06/01/20|77835E7E-2F64-F544-A695-3EE312A82691|2366|C176C9E4-DD89-78F6-98E3-D48B98F5C879|1|8
06/10/20|BD50AFCB-C312-2045-3296-9583D72A984D|2596|2CB90254-5511-C842-22D9-C7CA0235C2B0|3|4
06/24/20|D924C5D7-E851-95D1-DC6B-FC1ECD282471|1837|081F4E4D-B23E-4FEA-E3F4-E300954FDED8|2|8
06/24/20|C7BE0490-48F1-2780-16C7-FFD7ADC72F11|2361|EE1FB0F9-67AB-C2A9-A7A1-814A8607CDB4|2|9
06/09/20|DCB5F08A-9971-0A56-3C52-1D8122D9D313|3625|4E8D3A09-555E-61C0-98B3-9549E11FDCDE|1|8
06/10/20|2977231C-A956-5F4A-EA3C-690F3C26010B|2768|59278C88-D3BE-1474-5785-02A270B8B56F|2|1
06/06/20|6E0EF7E1-2D32-8937-44CB-E81BB856CF99|1117|882F8A05-4B43-8602-E5E6-526E36A8D77E|6|1
06/23/20|DFDCDB73-3A63-6F8E-7E6C-631B27E1DFD4|3489|8AD9941E-D133-B806-616F-29F0A1379B96|2|2
06/13/20|63ADBCF4-243E-75C6-C24E-57E6AAD28704|1881|29E3D89E-B1E7-6042-A789-DAD5660D7FE0|1|5
06/19/20|20324B5F-C416-22F6-1DEC-C276D609E6FF|1550|E608EE7D-9688-17BC-BAEB-B55F9909A966|1|7
06/02/20|8ED7ABC9-229D-18B1-8754-BCE1A6BA9127|3038|BA2A87AC-411F-ACD0-0372-0E4505762AE6|4|4
06/10/20|382D5326-A9DA-2596-7D3D-EB3B9BA1385A|2003|F0CBDF5F-49BF-6C72-4F9F-4A4295C2BE52|1|1
06/30/20|5B0E79BA-F946-A75B-5200-784C537CCD0E|2166|CAC86681-A7AE-587F-2DA1-69B1776FC8D6|5|7
06/20/20|DC0E573F-5619-E6DC-D229-7C60F26DF0CA|3432|F8FF8559-7CA4-1BDD-2C67-5EE52BC5E6E1|5|8
06/27/20|059E96AD-23EE-E5AD-7C89-BB418DFA3AF5|2022|61231F7D-AA02-951C-EEA3-005A62EE4C42|3|3
06/11/20|5A5F9164-1B03-8416-AA80-645C2F49FE6E|1421|73FE97AB-F750-1174-5DA6-FBF41D8C347D|4|10
06/16/20|FA94C00C-D773-5246-1421-DF33EC5F40C1|2686|E59768C6-1240-51A0-E6EA-C272946B50B7|4|1
06/24/20|9DD951C4-6AD6-D350-DC2F-7C6ED77863FB|2552|AD3D4823-FC80-B42C-DF5E-A461B26E564E|5|4
06/26/20|04023C32-D1B8-AC51-A20B-B3AF580FE416|1689|DBC0AB36-1F8C-3A2E-65E2-A314530C4D6E|2|6
06/27/20|1DE7DE6A-592A-43F3-0601-E78278F30DDA|1970|E9B5BC11-5ED4-36B0-6292-D4A5C2B170AD|1|8
06/29/20|9CD57A06-77E4-15A4-1E4E-423294BF1A5C|3926|B79D72BB-756B-3A8A-3269-ADBB381FB8D8|2|10
06/16/20|51FFB50A-DFA5-F0AA-C8E0-178333A5CBB3|2296|CC775A3E-7682-7F95-0A32-23AEDF99C9F6|4|9
06/25/20|DB1E8815-8FC0-5D37-B743-93BBCA8A972E|3855|C1B3398D-475F-57B8-FCB5-811E3CAC0763|5|3
06/18/20|7ACCDB71-313D-BB31-5250-30486E2F5F4E|3483|5A407D81-1F67-5201-A951-CEF1ADD0858D|3|9
06/23/20|4D1990FB-8317-8B87-8E11-FD26DC9E8DBE|3892|A70029DF-0A6C-16BD-E96E-503291FFF066|2|6
06/23/20|0C717CD5-B540-89AC-908E-D54558E5BE44|1946|EA4C10D0-34A2-E329-24C8-85D3D97A5906|3|10
06/14/20|312D95A0-7685-906F-26DF-D9FE6FFFF219|2683|A7474ED8-2209-9BC2-470D-931A9C93390E|3|3
06/06/20|8B73AC36-C3A5-76C8-81BA-4ABACCB71A97|1000|BE967873-292F-947A-CA01-9F020F804CB6|6|10
06/14/20|2A464EF7-415B-37B3-D3AB-2885AC3165C6|2310|F8FF8559-7CA4-1BDD-2C67-5EE52BC5E6E1|4|5
06/14/20|80A9C05E-72AF-ABE3-DAFD-B2CF992EF27D|2053|E9B5BC11-5ED4-36B0-6292-D4A5C2B170AD|3|2
06/15/20|78CB2FD7-FC89-6EE1-D414-24DF39A98A4D|1525|E41E31ED-794F-B73B-2FC6-AF728835BEF8|3|7
06/10/20|1298A7EA-53D5-ED17-2AEB-34658AA69680|3133|8B7E7492-7DE8-747E-C182-57FD5C49D8C5|6|6
06/30/20|063BC9CE-3C2A-EE2F-76E0-849500E5AF09|3974|523C1C5C-7114-3836-4DE2-93CECD4D7502|3|6
06/14/20|A17FABAB-3156-2932-C6F8-EBDD32891140|3963|45FE57F9-6288-6213-4BB9-581F0EC658BF|5|10
06/27/20|E2851848-1E08-95A2-2C72-5ACA13835656|2205|73871011-1DFF-8FB9-6693-AD58062A6743|6|7
